ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
developer in microsoft infrastructure facilities,2,5.000,100.0
this subject and i use,2,5.000,100.0
quality is the best teachers,4,4.900,98.0
for this course are the,2,5.000,100.0
other i have chosen computer,2,5.000,100.0
to the industry like how,2,5.000,100.0
is the best teachers are,8,4.500,90.0
thing about this year is,2,5.000,100.0
students are ready for the,2,5.000,100.0
are very well experienced and,2,5.000,100.0
field the best thing about,4,5.000,100.0
our course at amazon the,2,5.000,100.0
this field the best thing,2,5.000,100.0
of our course are google,2,5.000,100.0
qualified and knowledgeable teaching quality,14,4.471,89.4
best like very fast wi,2,5.000,100.0
very healthy food is provided,2,5.000,100.0
lpa top recruiting companies of,8,4.500,90.0
in the last year was,2,5.000,100.0
etc almost of the students,8,4.275,85.5
deepak kumar b tech in,2,5.000,100.0
things are better about our,2,5.000,100.0
an excellent college for all,2,5.000,100.0
industry like how it works,2,5.000,100.0
are the best like very,2,5.000,100.0
like very fast wi fi,2,5.000,100.0
helpful qualified and knowledgeable teaching,11,4.600,92.0
the hostels are very beautiful,2,5.000,100.0
chosen computer science in b,2,5.000,100.0
all students placements almost of,2,5.000,100.0
is a web developer in,2,5.000,100.0
and the hostels are very,2,5.000,100.0
companies of our course are,2,5.000,100.0
food quality is the best,4,4.950,99.0
everything is relevant to the,2,5.000,100.0
available for this course are,2,5.000,100.0
paytm etc almost of the,2,5.000,100.0
and students are ready for,2,5.000,100.0
is relevant and students are,4,4.550,91.0
and very healthy food is,2,5.000,100.0
full potential in this field,2,5.000,100.0
well experienced and they share,2,5.000,100.0
i use my full potential,2,5.000,100.0
fi library and very clean,2,5.000,100.0
salary package offered in the,22,4.718,94.4
very beautiful clean and very,2,5.000,100.0
jun read more d deepak,2,5.000,100.0
in our course at amazon,2,5.000,100.0
knowledgeable teaching quality is the,2,5.000,100.0
curriculum is relevant and students,10,4.660,93.2
college is a web developer,2,5.000,100.0
role offered in our college,2,5.000,100.0
in a technical all things,2,5.000,100.0
and they share their experiences,6,5.000,100.0
works other i have chosen,2,5.000,100.0
and sports are also available,2,5.000,100.0
microsoft paytm etc almost of,2,5.000,100.0
my full potential in this,2,5.000,100.0
is relevant to the industry,6,4.667,93.3
a web developer in microsoft,2,5.000,100.0
test in this subject and,2,5.000,100.0
this course are the best,2,5.000,100.0
industry everything is relevant to,2,5.000,100.0
best teachers are very well,2,5.000,100.0
hostels are very beautiful clean,2,5.000,100.0
and fests are the best,2,5.000,100.0
and infrastructure available for this,2,5.000,100.0
on jun read more d,4,4.850,97.0
subject and i use my,2,5.000,100.0
the industry like how it,2,5.000,100.0
students placements almost of the,2,5.000,100.0
is a new thing in,2,5.000,100.0
d deepak kumar b tech,2,5.000,100.0
recruiting companies of our course,2,5.000,100.0
all things are better about,2,5.000,100.0
beautiful clean and very healthy,2,5.000,100.0
and very clean classrooms food,2,5.000,100.0
for all students placements almost,2,5.000,100.0
course at amazon the top,2,5.000,100.0
per day events and fests,2,5.000,100.0
course are the best like,2,5.000,100.0
clean and very healthy food,2,5.000,100.0
top recruiting companies of our,12,4.583,91.7
clean classrooms food quality is,2,5.000,100.0
because it is my mind,2,5.000,100.0
quality is the best and,5,4.880,97.6
like how it works other,2,5.000,100.0
it is my mind test,2,5.000,100.0
and knowledgeable teaching quality is,12,4.550,91.0
experienced and they share their,2,5.000,100.0
best thing about this year,2,5.000,100.0
library and very clean classrooms,2,5.000,100.0
how it works other i,2,5.000,100.0
have chosen computer science in,2,5.000,100.0
this course is a new,2,5.000,100.0
microsoft infrastructure facilities and infrastructure,2,5.000,100.0
infrastructure available for this course,2,5.000,100.0
fast wi fi library and,2,5.000,100.0
share their experiences the course,2,5.000,100.0
course per day events and,2,5.000,100.0
very clean classrooms food quality,2,5.000,100.0
events and fests are the,2,5.000,100.0
are better about our course,2,5.000,100.0
our course per day events,2,5.000,100.0
better about our course per,2,5.000,100.0
their experiences the course curriculum,2,5.000,100.0
in our college is a,4,4.900,98.0
is the best and the,7,4.600,92.0
mind test in this subject,2,5.000,100.0
healthy food is provided and,2,5.000,100.0
computer science in b tech,2,5.000,100.0
sports are also available faculty,4,4.850,97.0
internships in our course at,3,4.933,98.7
read more d deepak kumar,2,5.000,100.0
highest salary package offered in,31,4.579,91.6
for the industry everything is,2,5.000,100.0
are ready for the industry,2,5.000,100.0
and i use my full,2,5.000,100.0
relevant to the industry like,2,5.000,100.0
experiences the course curriculum is,2,5.000,100.0
this year is this course,2,5.000,100.0
also available faculty teachers are,4,4.850,97.0
they share their experiences the,2,5.000,100.0
are very beautiful clean and,2,5.000,100.0
more d deepak kumar b,2,5.000,100.0
last year was about crores,2,5.000,100.0
food is provided and sports,2,5.000,100.0
science in b tech because,2,5.000,100.0
teaching quality is the best,13,4.600,92.0
facilities faculty the teachers here,3,4.733,94.7
teaching needs asset and inventory,2,4.800,96.0
time frame if you are,2,4.800,96.0
in and really good infrastructure,4,4.450,89.0
strategy will keep you focused,2,4.800,96.0
package of crore per annum,4,4.550,91.0
i wanted to achieve something,2,4.800,96.0
got admission in courses microsoft,2,4.800,96.0
tapmi in manipal launched an,2,4.800,96.0
top iits usually ranges from,2,4.800,96.0
and allocate a realistic time,2,4.800,96.0
very best this course curriculum,2,4.800,96.0
for placements of the final,2,4.800,96.0
in this indian institute of,2,4.800,96.0
ready last year ta pai,2,4.800,96.0
gaining better knowledge i suggest,2,4.800,96.0
even set more ambitious goals,2,4.800,96.0
set your goals work how,2,4.800,96.0
placements etc are available there,2,4.800,96.0
and medical facilities faculty the,2,4.800,96.0
about of marks out of,2,4.800,96.0
i have seen many companies,2,4.800,96.0
back up x internet facility,2,4.800,96.0
achievement in this course i,2,4.800,96.0
to individual rooms laundry sports,2,4.800,96.0
and mu sigma other i,2,4.800,96.0
aid and medical facilities faculty,2,4.800,96.0
faculty good placements in and,4,4.900,98.0
like x security x power,2,4.800,96.0
admission in courses microsoft offered,2,4.800,96.0
this indian institute of engineering,2,4.800,96.0
is very beneficial i wanted,2,4.800,96.0
out of got admission in,2,4.800,96.0
for the session the salary,2,4.800,96.0
offered the highest salary package,6,4.408,88.2
ta pai management institute tapmi,2,4.800,96.0
planning strategy will keep you,2,4.800,96.0
good infrastructure placements in this,2,4.800,96.0
because of the faculty good,2,4.800,96.0
to do list set your,2,4.800,96.0
have overall about of marks,2,4.800,96.0
are organised our college provides,2,4.800,96.0
knowledge i suggest you make,2,4.800,96.0
celebrated every year and other,2,4.800,96.0
seen many companies visiting our,2,4.800,96.0
and technology students who have,2,4.800,96.0
inventory control health facilities transportation,2,4.800,96.0
course as it is very,2,4.800,96.0
collaboration with a data analytics,2,4.800,96.0
is needed to achieve them,2,4.800,96.0
institute of engineering and technology,2,4.800,96.0
how much time is needed,2,4.800,96.0
events are organised our college,2,4.800,96.0
lpa whereas in other iits,2,4.800,96.0
limited and bloomberg around to,2,4.800,96.0
best this course curriculum is,2,4.800,96.0
you lag and how you,2,4.800,96.0
facility newspapers to individual rooms,2,4.800,96.0
programme which is a training,2,4.800,96.0
support learning and teaching needs,2,4.800,96.0
frame if you are able,2,4.800,96.0
at iit bombay for the,4,4.650,93.0
beneficial i wanted to achieve,2,4.800,96.0
course are axis bank limited,2,4.800,96.0
students industry ready last year,2,4.800,96.0
and bloomberg around to of,2,4.800,96.0
a good planning strategy will,2,4.800,96.0
dissatisfied because of the faculty,2,4.800,96.0
able to achieve them and,2,4.800,96.0
control health facilities transportation hostel,2,4.800,96.0
it is between lpa lpa,2,4.800,96.0
of crore per annum at,2,4.800,96.0
very beneficial i wanted to,2,4.800,96.0
the best thing is my,2,4.800,96.0
the salary package offered to,2,4.800,96.0
internet facility newspapers to individual,2,4.800,96.0
companies in which a good,2,4.800,96.0
first aid and medical facilities,2,4.800,96.0
the fest is celebrated every,2,4.800,96.0
make a to do list,2,4.800,96.0
engineering and technology students who,2,4.800,96.0
x security x power back,2,4.800,96.0
makes students industry ready last,2,4.800,96.0
analytics firm and mu sigma,2,4.800,96.0
in manipal launched an month,2,4.800,96.0
the final year the fest,2,4.800,96.0
as it is very beneficial,2,4.800,96.0
in this course i have,6,4.633,92.7
in courses microsoft offered the,2,4.800,96.0
used by students and faculty,2,4.800,96.0
course i have seen many,2,4.800,96.0
facilities like x security x,2,4.800,96.0
in other iits it is,2,4.800,96.0
overall about of marks out,2,4.800,96.0
iits it is between lpa,2,4.800,96.0
manipal launched an month lead,2,4.800,96.0
indian institute of engineering and,2,4.800,96.0
m dissatisfied because of the,2,4.800,96.0
industry ready last year ta,2,4.800,96.0
lpa lpa top recruiting companies,6,4.833,96.7
laundry sports first aid and,2,4.800,96.0
otherwise analyse where you lag,2,4.800,96.0
and teaching needs asset and,2,4.800,96.0
best in my life and,2,4.800,96.0
placements in this indian institute,2,4.800,96.0
microsoft offered the highest salary,2,4.800,96.0
a data analytics firm and,2,4.800,96.0
are available there are other,2,4.800,96.0
training partnership in collaboration with,2,4.800,96.0
which a good planning strategy,2,4.800,96.0
the best in my life,2,4.800,96.0
other facilities like x security,2,4.800,96.0
and other numerous events are,2,4.800,96.0
many companies visiting our campus,2,4.800,96.0
facilities transportation hostel canteen events,2,4.800,96.0
here are helpful qualified and,4,4.700,94.0
realistic time frame if you,2,4.800,96.0
annum at iit bombay for,2,4.800,96.0
lag and how you can,2,4.800,96.0
year and other numerous events,2,4.800,96.0
from lpa lpa whereas in,2,4.800,96.0
between lpa lpa top recruiting,6,4.833,96.7
frequently used by students and,2,4.800,96.0
to achieve something the best,2,4.800,96.0
year ta pai management institute,2,4.800,96.0
marks out of got admission,2,4.800,96.0
really good infrastructure placements in,2,4.800,96.0
keep you focused and results,2,4.800,96.0
i suggest you make a,2,4.800,96.0
lpa lpa whereas in other,2,4.800,96.0
you are able to achieve,2,4.800,96.0
something the best in my,2,4.800,96.0
suggest you make a to,2,4.800,96.0
bloomberg around to of students,2,4.800,96.0
highest salary package of crore,4,4.550,91.0
axis bank limited bajaj auto,2,4.800,96.0
up x internet facility newspapers,2,4.800,96.0
other iits it is between,2,4.800,96.0
a training partnership in collaboration,2,4.800,96.0
by students and faculty members,2,4.800,96.0
partnership in collaboration with a,2,4.800,96.0
newspapers to individual rooms laundry,2,4.800,96.0
security x power back up,2,4.800,96.0
x power back up x,2,4.800,96.0
you focused and results in,2,4.800,96.0
of the final year the,2,4.800,96.0
goals next time otherwise analyse,2,4.800,96.0
year the fest is celebrated,2,4.800,96.0
is very best this course,2,4.800,96.0
results in gaining better knowledge,2,4.800,96.0
have seen many companies visiting,2,4.800,96.0
students in top iits usually,2,4.800,96.0
the faculty good placements in,4,4.900,98.0
achieve them and allocate a,2,4.800,96.0
pai management institute tapmi in,2,4.800,96.0
transportation hostel canteen events placements,2,4.800,96.0
next time otherwise analyse where,2,4.800,96.0
limited bharat electronics limited and,2,4.800,96.0
can improve infrastructure the library,2,4.800,96.0
data analytics firm and mu,2,4.800,96.0
launched an month lead programme,2,4.800,96.0
a realistic time frame if,2,4.800,96.0
allocate a realistic time frame,2,4.800,96.0
to support learning and teaching,2,4.800,96.0
month lead programme which is,2,4.800,96.0
important facilities frequently used by,2,4.800,96.0
one of the important facilities,2,4.800,96.0
students and faculty members to,2,4.800,96.0
limited bajaj auto limited bharat,2,4.800,96.0
salary package offered to students,4,4.850,97.0
in collaboration with a data,2,4.800,96.0
them and even set more,2,4.800,96.0
sports first aid and medical,2,4.800,96.0
from our course in companies,3,4.867,97.3
thing is my achievement in,2,4.800,96.0
of the faculty good placements,2,4.800,96.0
jun read more a amit,2,4.800,96.0
needed to achieve them and,2,4.800,96.0
achieve something the best in,2,4.800,96.0
good planning strategy will keep,2,4.800,96.0
there are other facilities like,2,4.800,96.0
placements in and really good,2,4.800,96.0
needs asset and inventory control,2,4.800,96.0
how you can improve infrastructure,2,4.800,96.0
bharat electronics limited and bloomberg,2,4.800,96.0
the session the salary package,2,4.800,96.0
our course in companies in,2,4.800,96.0
your goals work how much,2,4.800,96.0
of the important facilities frequently,2,4.800,96.0
available there are other facilities,2,4.800,96.0
package offered to students in,4,4.600,92.0
sigma other i chose this,2,4.800,96.0
final year the fest is,2,4.800,96.0
do list set your goals,2,4.800,96.0
members to support learning and,2,4.800,96.0
are other facilities like x,2,4.800,96.0
is between lpa lpa top,2,4.800,96.0
bank limited bajaj auto limited,2,4.800,96.0
hostel canteen events placements etc,2,4.800,96.0
in companies in which a,2,4.800,96.0
visiting our campus for placements,2,4.800,96.0
much time is needed to,2,4.800,96.0
to achieve them and even,2,4.800,96.0
where you lag and how,2,4.800,96.0
internships from our course in,6,4.567,91.3
